subject,trial_index,session,cue_side,class_name,valid_RT,sel_unusable,nan_x_0_600,nan_y_0_600,nan_xy_0_600,nan_x_200_600,sel_tooSmallMS,sel_unclassified,RT,error
s01,427,1,left,noMS,0,0,0,0,0,0,0,0,1721,17
s01,428,1,left,tooSmall,1,0,0,0,0,0,1,0,464,1
s01,429,1,left,away,1,0,0,0,0,0,0,0,429,5
s01,430,1,right,toward,1,0,0,0,0,0,0,0,449,2
s01,431,1,right,toward,1,0,0,0,0,0,0,0,515,9
s01,432,1,right,toward,1,0,0,0,0,0,0,0,900,0
s01,433,1,left,toward,1,0,0,0,0,0,0,0,732,10
s01,434,1,right,tooSmall,1,0,0,0,0,0,1,0,437,69
s01,435,1,left,toward,1,0,0,0,0,0,0,0,694,10
s01,436,1,left,away,1,0,0,0,0,0,0,0,527,8
s01,437,1,right,tooSmall,1,0,0,0,0,0,1,0,703,17
s01,438,1,right,noMS,1,0,0,0,0,0,0,0,1104,54
s01,439,1,left,toward,1,0,0,0,0,0,0,0,482,15
s01,440,1,right,noMS,1,0,0,0,0,0,0,0,1009,16
s01,441,1,right,toward,1,0,0,0,0,0,0,0,597,12
s01,442,1,right,tooSmall,1,0,0,0,0,0,1,0,1069,15
s01,443,1,left,tooSmall,1,0,0,0,0,0,1,0,866,11
s01,444,1,left,tooSmall,1,0,0,0,0,0,1,0,756,4
s01,445,1,left,toward,1,0,0,0,0,0,0,0,611,18
s01,446,1,right,noMS,1,0,0,0,0,0,0,0,709,5
s01,447,1,left,tooSmall,1,0,0,0,0,0,1,0,758,1
s01,448,1,left,noMS,0,0,0,0,0,0,0,0,1582,11
s01,449,1,left,away,1,0,0,0,0,0,0,0,523,20
s01,450,1,left,tooSmall,1,0,0,0,0,0,1,0,358,10
s01,451,1,left,away,1,0,0,0,0,0,0,0,529,7
s01,452,1,right,away,1,0,0,0,0,0,0,0,1017,9
s01,453,1,right,tooSmall,1,0,0,0,0,0,1,0,422,5
s01,454,1,left,toward,1,0,0,0,0,0,0,0,752,8
s01,455,1,right,away,1,0,0,0,0,0,0,0,1023,1
s01,456,1,right,away,1,0,0,0,0,0,0,0,475,19
s01,457,1,right,toward,1,0,0,0,0,0,0,0,772,1
s01,458,1,right,tooSmall,1,0,0,0,0,0,1,0,858,88
s01,459,1,right,away,1,0,0,0,0,0,0,0,813,4
s01,460,1,right,noMS,1,0,0,0,0,0,0,0,685,6
s01,461,1,right,tooSmall,1,0,0,0,0,0,1,0,860,7
s01,462,1,right,noMS,1,0,0,0,0,0,0,0,867,26
s01,463,1,left,tooSmall,1,0,0,0,0,0,1,0,868,19
s01,464,1,left,toward,0,0,0,0,0,0,0,0,2252,61
s01,465,1,left,toward,1,0,0,0,0,0,0,0,919,12
s01,466,1,right,away,1,0,0,0,0,0,0,0,1203,49
s01,467,1,right,toward,1,0,0,0,0,0,0,0,810,5
s01,468,1,left,away,1,0,0,0,0,0,0,0,782,4
s01,469,1,right,toward,1,0,0,0,0,0,0,0,733,0
s01,470,1,right,away,1,0,0,0,0,0,0,0,413,7
s01,471,1,right,toward,1,0,0,0,0,0,0,0,588,12
s01,472,1,right,toward,1,0,0,0,0,0,0,0,770,6
s01,473,1,right,away,1,0,0,0,0,0,0,0,919,7
s01,474,1,left,tooSmall,1,0,0,0,0,0,1,0,674,6
s01,475,1,left,away,1,0,0,0,0,0,0,0,513,23
s01,476,1,right,tooSmall,1,0,0,0,0,0,1,0,730,8
s01,477,1,left,tooSmall,1,0,0,0,0,0,1,0,559,17
s01,478,1,left,toward,1,0,0,0,0,0,0,0,770,16
s01,479,1,left,away,1,0,0,0,0,0,0,0,446,74
s01,480,1,left,away,1,0,0,0,0,0,0,0,481,11
s01,481,1,left,tooSmall,1,0,0,0,0,0,1,0,787,16
s01,482,1,right,toward,1,0,0,0,0,0,0,0,928,7
s01,483,1,right,tooSmall,1,0,0,0,0,0,1,0,739,4
s01,484,1,right,tooSmall,1,0,0,0,0,0,1,0,908,9
s01,485,1,left,tooSmall,1,0,0,0,0,0,1,0,664,22
s01,486,1,left,toward,1,0,0,0,0,0,0,0,647,8
s01,487,1,right,noMS,1,0,0,0,0,0,0,0,730,13
s01,488,1,left,toward,1,0,0,0,0,0,0,0,714,5
s01,489,1,right,noMS,1,0,0,0,0,0,0,0,636,7
s01,490,1,right,noMS,1,0,0,0,0,0,0,0,561,13
s01,491,1,left,noMS,1,0,0,0,0,0,0,0,711,13
s01,492,1,right,tooSmall,1,0,0,0,0,0,1,0,1042,20
s01,493,1,right,toward,1,0,0,0,0,0,0,0,642,14
s01,494,1,left,toward,1,0,0,0,0,0,0,0,451,0
s01,495,1,left,toward,1,0,0,0,0,0,0,0,923,12
s01,496,1,left,toward,1,0,0,0,0,0,0,0,1094,10
s01,497,1,left,toward,1,0,0,0,0,0,0,0,839,4
s01,498,1,left,away,1,0,0,0,0,0,0,0,478,7
s01,499,1,right,away,1,0,0,0,0,0,0,0,696,14
s01,500,1,right,away,1,0,0,0,0,0,0,0,576,8
s01,501,1,left,tooSmall,1,0,0,0,0,0,1,0,1145,6
s01,502,1,right,away,1,0,0,0,0,0,0,0,839,9
s01,503,1,right,tooSmall,1,0,0,0,0,0,1,0,781,11
s01,504,1,left,away,1,0,0,0,0,0,0,0,694,0
s01,505,1,right,toward,1,0,0,0,0,0,0,0,655,2
s01,506,1,left,toward,1,0,0,0,0,0,0,0,475,4
s01,507,1,left,tooSmall,1,0,0,0,0,0,1,0,656,5
s01,508,1,left,tooSmall,1,0,0,0,0,0,1,0,1098,72
s01,509,1,left,tooSmall,1,0,0,0,0,0,1,0,547,8
s01,510,1,right,away,0,0,0,0,0,0,0,0,1789,82
s01,511,1,right,toward,1,0,0,0,0,0,0,0,634,1
s01,512,1,right,toward,1,0,0,0,0,0,0,0,1013,5
s01,513,1,left,away,1,0,0,0,0,0,0,0,638,23
s01,514,1,left,toward,1,0,0,0,0,0,0,0,472,24
s01,515,1,left,toward,1,0,0,0,0,0,0,0,803,9
s01,516,1,left,tooSmall,1,0,0,0,0,0,1,0,779,2
s01,517,1,left,toward,1,0,0,0,0,0,0,0,1036,73
s01,518,1,left,away,1,0,0,0,0,0,0,0,1084,4
s01,519,1,left,away,1,0,0,0,0,0,0,0,488,2
s01,520,1,right,tooSmall,1,0,0,0,0,0,1,0,1271,7
s01,521,1,left,noMS,0,0,0,0,0,0,0,0,1336,14
s01,522,1,right,toward,1,0,0,0,0,0,0,0,760,5
s01,523,1,right,toward,1,0,0,0,0,0,0,0,796,16
s01,524,1,left,tooSmall,0,0,0,0,0,0,1,0,1687,6
s01,525,1,right,toward,1,0,0,0,0,0,0,0,868,17
s01,526,1,right,away,1,0,0,0,0,0,0,0,516,16
s01,527,1,left,toward,1,0,0,0,0,0,0,0,542,5
s01,528,1,left,toward,1,0,0,0,0,0,0,0,560,9
s01,529,1,right,tooSmall,1,0,0,0,0,0,1,0,754,12
s01,530,1,right,toward,1,0,0,0,0,0,0,0,651,22
s01,531,1,right,toward,1,0,0,0,0,0,0,0,652,2
s01,532,1,right,tooSmall,1,0,0,0,0,0,1,0,590,11
s01,533,1,right,toward,1,0,0,0,0,0,0,0,903,6
s01,534,1,right,tooSmall,1,0,0,0,0,0,1,0,715,6
s01,535,1,right,toward,1,0,0,0,0,0,0,0,576,2
s01,536,1,right,toward,1,0,0,0,0,0,0,0,964,3
s01,537,1,right,toward,1,0,0,0,0,0,0,0,475,5
s01,538,1,left,toward,1,0,0,0,0,0,0,0,1153,7
s01,539,1,left,tooSmall,1,0,0,0,0,0,1,0,460,3
s01,540,1,left,toward,1,0,0,0,0,0,0,0,680,6
s01,541,1,left,toward,1,0,0,0,0,0,0,0,664,9
s01,542,1,left,tooSmall,1,0,0,0,0,0,1,0,496,11
s01,543,1,right,tooSmall,1,0,0,0,0,0,1,0,630,6
s01,544,1,left,noMS,1,0,0,0,0,0,0,0,474,11
s01,545,1,right,toward,1,0,0,0,0,0,0,0,571,17
s01,546,1,right,toward,1,0,0,0,0,0,0,0,511,1
s01,547,1,right,toward,1,0,0,0,0,0,0,0,816,11
s01,548,1,left,toward,1,0,0,0,0,0,0,0,640,13
s01,549,1,left,tooSmall,1,0,0,0,0,0,1,0,634,9
s01,550,1,right,toward,1,0,0,0,0,0,0,0,827,32
s01,551,1,left,away,1,0,0,0,0,0,0,0,620,22
s01,552,1,right,toward,1,0,0,0,0,0,0,0,936,1
s01,553,1,left,toward,1,0,0,0,0,0,0,0,636,15
s01,554,1,left,tooSmall,1,0,0,0,0,0,1,0,543,2
s01,555,1,right,toward,1,0,0,0,0,0,0,0,709,6
s01,556,1,right,away,1,0,0,0,0,0,0,0,860,12
s01,557,1,right,tooSmall,1,0,0,0,0,0,1,0,955,5
s01,558,1,left,tooSmall,1,0,0,0,0,0,1,0,490,2
s01,559,1,left,toward,1,0,0,0,0,0,0,0,594,2
s01,560,1,right,toward,1,0,0,0,0,0,0,0,625,14
s01,561,1,left,toward,1,0,0,0,0,0,0,0,791,9
s01,562,1,left,toward,1,0,0,0,0,0,0,0,504,2
s01,563,1,right,toward,1,0,0,0,0,0,0,0,494,0
s01,564,1,left,toward,1,0,0,0,0,0,0,0,739,5
s01,565,1,right,toward,1,0,0,0,0,0,0,0,591,3
s01,566,1,right,toward,1,0,0,0,0,0,0,0,597,15
s01,567,1,left,noMS,1,0,0,0,0,0,0,0,406,4
s01,568,1,right,noMS,1,0,0,0,0,0,0,0,560,2
s01,569,1,right,tooSmall,1,0,0,0,0,0,1,0,423,3
s01,570,1,left,away,1,0,0,0,0,0,0,0,494,2
s01,571,1,left,tooSmall,1,0,0,0,0,0,1,0,335,0
s01,572,1,left,tooSmall,1,0,0,0,0,0,1,0,783,7
s01,573,1,right,away,1,0,0,0,0,0,0,0,644,18
s01,574,1,right,tooSmall,1,0,0,0,0,0,1,0,670,1
s01,575,1,right,tooSmall,1,0,0,0,0,0,1,0,495,1
s01,576,1,left,noMS,1,0,0,0,0,0,0,0,631,2
s01,577,1,right,tooSmall,1,0,0,0,0,0,1,0,1039,18
s01,578,1,left,toward,1,0,0,0,0,0,0,0,438,23
s01,579,1,left,away,1,0,0,0,0,0,0,0,500,7
s01,580,1,left,away,1,0,0,0,0,0,0,0,474,13
s01,581,1,left,away,1,0,0,0,0,0,0,0,499,7
s01,582,1,right,toward,1,0,0,0,0,0,0,0,1218,6
s01,583,1,left,toward,1,0,0,0,0,0,0,0,460,7
s01,584,1,left,tooSmall,1,0,0,0,0,0,1,0,931,15
s01,585,1,right,toward,1,0,0,0,0,0,0,0,784,7
s01,586,1,right,away,1,0,0,0,0,0,0,0,885,10
s01,587,1,right,away,1,0,0,0,0,0,0,0,443,9
s01,588,1,left,tooSmall,1,0,0,0,0,0,1,0,434,3
s01,589,1,left,toward,1,0,0,0,0,0,0,0,468,14
s01,590,1,right,away,1,0,0,0,0,0,0,0,485,9
s01,591,1,right,toward,1,0,0,0,0,0,0,0,1048,13
s01,592,1,right,noMS,1,0,0,0,0,0,0,0,559,3
s01,593,1,right,away,1,0,0,0,0,0,0,0,442,81
s01,594,1,right,toward,1,0,0,0,0,0,0,0,810,3
s01,595,1,left,toward,1,0,0,0,0,0,0,0,597,1
s01,596,1,right,toward,1,0,0,0,0,0,0,0,617,21
s01,597,1,left,toward,1,0,0,0,0,0,0,0,704,8
s01,598,1,right,tooSmall,1,0,0,0,0,0,1,0,714,10
s01,599,1,left,toward,1,0,0,0,0,0,0,0,587,8
s01,600,1,left,away,1,0,0,0,0,0,0,0,494,0
s01,601,2,right,tooSmall,1,0,0,0,0,0,1,0,429,16
s01,602,2,right,toward,1,0,0,0,0,0,0,0,809,5
s01,603,2,left,noMS,1,0,0,0,0,0,0,0,714,2
s01,604,2,left,tooSmall,1,0,0,0,0,0,1,0,428,3
s01,605,2,right,away,1,0,0,0,0,0,0,0,982,6
s01,606,2,left,toward,1,0,0,0,0,0,0,0,695,11
s01,607,2,left,noMS,1,0,0,0,0,0,0,0,450,76
s01,608,2,left,noMS,1,0,0,0,0,0,0,0,623,16
s01,609,2,left,toward,1,0,0,0,0,0,0,0,748,28
s01,610,2,right,toward,1,0,0,0,0,0,0,0,539,16
s01,611,2,left,tooSmall,1,0,0,0,0,0,1,0,450,0
s01,612,2,right,tooSmall,1,0,0,0,0,0,1,0,573,22
s01,613,2,left,noMS,1,0,0,0,0,0,0,0,755,3
s01,614,2,left,noMS,1,0,0,0,0,0,0,0,582,5
s01,615,2,left,away,1,0,0,0,0,0,0,0,570,8
s01,616,2,right,away,1,0,0,0,0,0,0,0,377,10
s01,617,2,right,noMS,1,0,0,0,0,0,0,0,563,13
s01,618,2,right,tooSmall,1,0,0,0,0,0,1,0,766,23
s01,619,2,left,toward,1,0,0,0,0,0,0,0,606,3
s01,620,2,left,noMS,1,0,0,0,0,0,0,0,461,74
s01,621,2,right,noMS,1,0,0,0,0,0,0,0,533,31
s01,622,2,right,noMS,1,0,0,0,0,0,0,0,598,76
s01,623,2,right,away,1,0,0,0,0,0,0,0,428,11
s01,624,2,right,toward,1,0,0,0,0,0,0,0,635,0
s01,625,2,left,tooSmall,1,0,0,0,0,0,1,0,704,4
s01,626,2,right,toward,1,0,0,0,0,0,0,0,498,15
s01,627,2,right,noMS,1,0,0,0,0,0,0,0,595,11
s01,628,2,right,tooSmall,1,0,0,0,0,0,1,0,535,12
s01,629,2,left,tooSmall,1,0,0,0,0,0,1,0,616,9
s01,630,2,right,tooSmall,1,0,0,0,0,0,1,0,384,10
s01,631,2,right,noMS,1,0,0,0,0,0,0,0,695,17
s01,632,2,left,away,0,0,0,0,0,0,0,0,1323,14
s01,633,2,right,tooSmall,1,0,0,0,0,0,1,0,532,3
s01,634,2,right,away,1,0,0,0,0,0,0,0,688,5
s01,635,2,right,toward,1,0,0,0,0,0,0,0,503,8
s01,636,2,right,noMS,1,0,0,0,0,0,0,0,789,9
s01,637,2,left,noMS,1,0,0,0,0,0,0,0,733,4
s01,638,2,left,noMS,1,0,0,0,0,0,0,0,460,15
s01,639,2,right,toward,1,0,0,0,0,0,0,0,999,11
s01,640,2,left,away,1,0,0,0,0,0,0,0,460,18
s01,641,2,right,away,1,0,0,0,0,0,0,0,498,7
s01,642,2,left,tooSmall,1,0,0,0,0,0,1,0,955,11
s01,643,2,left,toward,1,0,0,0,0,0,0,0,905,9
s01,644,2,right,away,1,0,0,0,0,0,0,0,748,5
s01,645,2,right,away,1,0,0,0,0,0,0,0,814,13
s01,646,2,right,tooSmall,1,0,0,0,0,0,1,0,901,13
s01,647,2,left,tooSmall,1,0,0,0,0,0,1,0,1095,22
s01,648,2,right,tooSmall,1,0,0,0,0,0,1,0,786,1
s01,649,2,left,toward,1,0,0,0,0,0,0,0,650,11
s01,650,2,left,noMS,1,0,0,0,0,0,0,0,453,2
s01,651,2,left,toward,1,0,0,0,0,0,0,0,623,7
s01,652,2,left,noMS,1,0,0,0,0,0,0,0,688,4
s01,653,2,right,noMS,1,0,0,0,0,0,0,0,494,5
s01,654,2,left,tooSmall,1,0,0,0,0,0,1,0,798,6
s01,655,2,left,tooSmall,1,1,1,1,1,1,1,0,794,5
s01,656,2,left,toward,1,0,0,0,0,0,0,0,581,18
s01,657,2,right,away,1,0,0,0,0,0,0,0,733,12
s01,658,2,left,toward,1,0,0,0,0,0,0,0,421,11
s01,659,2,left,toward,1,0,0,0,0,0,0,0,1010,5
s01,660,2,right,away,1,0,0,0,0,0,0,0,630,7
s01,661,2,left,noMS,1,0,0,0,0,0,0,0,393,2
s01,662,2,right,toward,1,0,0,0,0,0,0,0,700,4
s01,663,2,left,toward,1,0,0,0,0,0,0,0,366,12
s01,664,2,left,toward,1,0,0,0,0,0,0,0,424,5
s01,665,2,left,toward,1,0,0,0,0,0,0,0,655,10
s01,666,2,right,tooSmall,1,0,0,0,0,0,1,0,720,19
s01,667,2,right,noMS,1,0,0,0,0,0,0,0,782,4
s01,668,2,right,away,1,0,0,0,0,0,0,0,581,2
s01,669,2,left,tooSmall,1,0,0,0,0,0,1,0,393,16
s01,670,2,left,tooSmall,1,0,0,0,0,0,1,0,603,19
s01,671,2,left,tooSmall,1,0,0,0,0,0,1,0,433,0
s01,672,2,right,away,1,0,0,0,0,0,0,0,817,11
s01,673,2,left,toward,1,0,0,0,0,0,0,0,543,2
s01,674,2,right,toward,1,0,0,0,0,0,0,0,748,7
s01,675,2,left,noMS,1,0,0,0,0,0,0,0,427,6
s01,676,2,left,toward,1,0,0,0,0,0,0,0,1013,20
s01,677,2,right,noMS,1,0,0,0,0,0,0,0,658,18
s01,678,2,right,noMS,1,0,0,0,0,0,0,0,812,13
s01,679,2,left,tooSmall,1,0,0,0,0,0,1,0,911,4
s01,680,2,right,tooSmall,1,0,0,0,0,0,1,0,875,2
s01,681,2,right,noMS,1,0,0,0,0,0,0,0,648,1
s01,682,2,right,tooSmall,1,0,0,0,0,0,1,0,858,5
s01,683,2,left,toward,1,0,0,0,0,0,0,0,491,4
s01,684,2,right,away,1,0,0,0,0,0,0,0,577,1
s01,685,2,right,toward,1,0,0,0,0,0,0,0,893,11
s01,686,2,left,toward,1,0,0,0,0,0,0,0,397,7
s01,687,2,left,away,1,0,0,0,0,0,0,0,433,12
s01,688,2,left,toward,1,0,0,0,0,0,0,0,664,1
s01,689,2,left,toward,1,0,0,0,0,0,0,0,1030,15
s01,690,2,left,tooSmall,1,0,0,0,0,0,1,0,604,2
s01,691,2,right,toward,1,0,0,0,0,0,0,0,751,13
s01,692,2,right,toward,1,0,0,0,0,0,0,0,910,1
s01,693,2,right,noMS,1,0,0,0,0,0,0,0,534,16
s01,694,2,right,away,0,0,0,0,0,0,0,0,1307,7
s01,695,2,left,toward,1,0,0,0,0,0,0,0,529,1
s01,696,2,right,toward,1,0,0,0,0,0,0,0,784,6
s01,697,2,left,noMS,1,0,0,0,0,0,0,0,446,9
s01,698,2,right,away,1,0,0,0,0,0,0,0,926,5
s01,699,2,right,noMS,1,0,0,0,0,0,0,0,815,8
s01,700,2,left,noMS,1,0,0,0,0,0,0,0,363,6
s01,701,2,left,toward,1,0,0,0,0,0,0,0,733,30
s01,702,2,right,toward,1,0,0,0,0,0,0,0,889,6
s01,703,2,right,tooSmall,1,0,0,0,0,0,1,0,424,5
s01,704,2,right,toward,1,0,0,0,0,0,0,0,758,7
s01,705,2,right,away,1,0,0,0,0,0,0,0,699,10
s01,706,2,left,toward,1,0,0,0,0,0,0,0,1043,64
s01,707,2,right,noMS,1,0,0,0,0,0,0,0,958,1
s01,708,2,left,toward,1,0,0,0,0,0,0,0,1158,17
s01,709,2,left,noMS,1,0,0,0,0,0,0,0,499,17
s01,710,2,left,toward,1,0,0,0,0,0,0,0,889,4
s01,711,2,right,toward,1,0,0,0,0,0,0,0,436,8
s01,712,2,left,toward,1,0,0,0,0,0,0,0,636,1
s01,713,2,right,toward,1,0,0,0,0,0,0,0,613,2
s01,714,2,right,away,1,0,0,0,0,0,0,0,923,1
s01,715,2,left,away,1,0,0,0,0,0,0,0,543,1
s01,716,2,left,toward,1,0,0,0,0,0,0,0,673,19
s01,717,2,left,toward,1,0,0,0,0,0,0,0,903,10
s01,718,2,right,tooSmall,1,0,0,0,0,0,1,0,860,5
s01,719,2,right,toward,0,0,0,0,0,0,0,0,3134,19
s01,720,2,left,toward,1,0,0,0,0,0,0,0,739,1
s01,721,2,left,away,1,0,0,0,0,0,0,0,427,14
s01,722,2,right,away,1,0,0,0,0,0,0,0,423,6
s01,723,2,left,tooSmall,1,0,0,0,0,0,1,0,619,10
s01,724,2,left,toward,1,0,0,0,0,0,0,0,710,2
s01,725,2,left,tooSmall,1,0,0,0,0,0,1,0,402,13
s01,726,2,left,toward,1,0,0,0,0,0,0,0,805,4
s01,727,2,right,toward,1,0,0,0,0,0,0,0,705,6
s01,728,2,left,toward,0,0,0,0,0,0,0,0,1320,2
s01,729,2,right,tooSmall,1,0,0,0,0,0,1,0,486,4
s01,730,2,right,tooSmall,1,0,0,0,0,0,1,0,817,4
s01,731,2,left,toward,1,0,0,0,0,0,0,0,799,9
s01,732,2,right,tooSmall,1,0,0,0,0,0,1,0,710,7
s01,733,2,right,toward,1,0,0,0,0,0,0,0,616,21
s01,734,2,right,tooSmall,1,0,0,0,0,0,1,0,722,3
s01,735,2,right,toward,1,0,0,0,0,0,0,0,883,13
s01,736,2,right,noMS,1,0,0,0,0,0,0,0,983,3
s01,737,2,right,away,1,0,0,0,0,0,0,0,1025,2
s01,738,2,right,noMS,1,0,0,0,0,0,0,0,437,13
s01,739,2,right,tooSmall,1,0,0,0,0,0,1,0,902,11
s01,740,2,right,away,1,0,0,0,0,0,0,0,614,8
s01,741,2,left,toward,1,0,0,0,0,0,0,0,583,17
s01,742,2,right,noMS,1,0,0,0,0,0,0,0,703,11
s01,743,2,left,tooSmall,1,0,0,0,0,0,1,0,676,8
s01,744,2,left,toward,1,0,0,0,0,0,0,0,282,75
s01,745,2,left,away,1,0,0,0,0,0,0,0,511,3
s01,746,2,right,toward,1,0,0,0,0,0,0,0,771,7
s01,747,2,left,toward,1,0,0,0,0,0,0,0,702,2
s01,748,2,left,toward,1,0,0,0,0,0,0,0,702,52
s01,749,2,right,tooSmall,1,0,0,0,0,0,1,0,382,2
s01,750,2,left,toward,1,0,0,0,0,0,0,0,631,43
s01,751,2,right,toward,1,0,0,0,0,0,0,0,990,3
s01,752,2,right,noMS,1,0,0,0,0,0,0,0,640,14
s01,753,2,left,toward,1,0,0,0,0,0,0,0,480,3
s01,754,2,right,toward,1,0,0,0,0,0,0,0,468,5
s01,755,2,left,toward,1,0,0,0,0,0,0,0,440,12
s01,756,2,left,toward,1,0,0,0,0,0,0,0,835,17
s01,757,2,left,toward,1,0,0,0,0,0,0,0,547,1
s01,758,2,right,away,1,0,0,0,0,0,0,0,562,1
s01,759,2,right,tooSmall,1,0,0,0,0,0,1,0,446,4
s01,760,2,left,toward,1,0,0,0,0,0,0,0,989,4
s01,761,2,right,toward,1,0,0,0,0,0,0,0,647,3
s01,762,2,right,away,1,0,0,0,0,0,0,0,462,17
s01,763,2,left,toward,1,0,0,0,0,0,0,0,470,9
s01,764,2,right,tooSmall,1,0,0,0,0,0,1,0,607,73
s01,765,2,left,away,1,0,0,0,0,0,0,0,427,5
s01,766,2,right,away,1,0,0,0,0,0,0,0,472,67
s01,767,2,left,tooSmall,1,0,0,0,0,0,1,0,459,11
s01,768,2,right,away,1,0,0,0,0,0,0,0,811,8
s01,769,2,right,away,1,0,0,0,0,0,0,0,1014,1
s01,770,2,left,away,1,0,0,0,0,0,0,0,786,12
s01,771,2,right,tooSmall,1,0,0,0,0,0,1,0,1265,5
s01,772,2,left,toward,1,0,0,0,0,0,0,0,481,6
s01,773,2,left,tooSmall,1,0,0,0,0,0,1,0,646,4
s01,774,2,left,toward,1,0,0,0,0,0,0,0,1064,81
s01,775,2,right,toward,1,0,0,0,0,0,0,0,671,15
s01,776,2,left,toward,1,0,0,0,0,0,0,0,601,8
s01,777,2,left,away,1,0,0,0,0,0,0,0,412,8
s01,778,2,left,away,1,0,0,0,0,0,0,0,459,6
s01,779,2,left,toward,1,0,0,0,0,0,0,0,1029,18
s01,780,2,right,tooSmall,1,0,0,0,0,0,1,0,418,8
s01,781,2,right,away,1,0,0,0,0,0,0,0,1017,6
s01,782,2,right,away,1,0,0,0,0,0,0,0,398,2
s01,783,2,left,away,1,0,0,0,0,0,0,0,564,8
s01,784,2,right,toward,1,0,0,0,0,0,0,0,672,1
s01,785,2,left,away,1,0,0,0,0,0,0,0,440,3
s01,786,2,left,tooSmall,1,0,0,0,0,0,1,0,533,21
s01,787,2,right,toward,1,0,0,0,0,0,0,0,1083,22
s01,788,2,left,toward,0,0,0,0,0,0,0,0,2146,15
s01,789,2,left,toward,1,0,0,0,0,0,0,0,1046,72
s01,790,2,right,away,1,0,0,0,0,0,0,0,837,7
s01,791,2,left,toward,1,0,0,0,0,0,0,0,939,35
s01,792,2,right,toward,1,0,0,0,0,0,0,0,752,2
s01,793,2,left,toward,1,0,0,0,0,0,0,0,864,14
s01,794,2,right,away,1,0,0,0,0,0,0,0,735,6
s01,795,2,right,toward,1,0,0,0,0,0,0,0,741,3
s01,796,2,left,toward,1,0,0,0,0,0,0,0,762,8
s01,797,2,left,toward,1,0,0,0,0,0,0,0,427,3
s01,798,2,left,tooSmall,1,0,0,0,0,0,1,0,474,5
s01,799,2,right,toward,1,0,0,0,0,0,0,0,705,3
s01,800,2,right,toward,1,0,0,0,0,0,0,0,833,7
s01,801,2,left,tooSmall,1,0,0,0,0,0,1,0,451,72
s01,802,2,right,away,1,0,0,0,0,0,0,0,408,4
s01,803,2,left,away,1,0,0,0,0,0,0,0,408,8
s01,804,2,left,tooSmall,1,0,0,0,0,0,1,0,724,12
s01,805,2,right,away,1,0,0,0,0,0,0,0,421,6
s01,806,2,right,toward,1,0,0,0,0,0,0,0,936,27
s01,807,2,left,away,1,0,0,0,0,0,0,0,510,1
s01,808,2,right,tooSmall,1,0,0,0,0,0,1,0,586,10
s01,809,2,left,toward,1,0,0,0,0,0,0,0,1017,16
s01,810,2,left,toward,1,0,0,0,0,0,0,0,793,19
s01,811,2,left,away,1,0,0,0,0,0,0,0,499,13
s01,812,2,right,tooSmall,1,0,0,0,0,0,1,0,505,3
s01,813,2,right,toward,1,0,0,0,0,0,0,0,654,26
s01,814,2,right,away,1,0,0,0,0,0,0,0,1164,12
s01,815,2,right,away,1,0,0,0,0,0,0,0,499,14
s01,816,2,left,toward,1,0,0,0,0,0,0,0,677,12
s01,817,2,left,noMS,1,0,0,0,0,0,0,0,426,5
s01,818,2,left,tooSmall,1,0,0,0,0,0,1,0,968,62
s01,819,2,right,toward,1,0,0,0,0,0,0,0,435,21
s01,820,2,left,tooSmall,1,0,0,0,0,0,1,0,451,13
s01,821,2,right,tooSmall,1,0,0,0,0,0,1,0,431,3
s01,822,2,right,toward,1,0,0,0,0,0,0,0,626,5
s01,823,2,right,away,1,0,0,0,0,0,0,0,710,12
s01,824,2,left,toward,1,0,0,0,0,0,0,0,1005,80
s01,825,2,left,noMS,1,0,0,0,0,0,0,0,389,8
s01,826,2,left,toward,1,0,0,0,0,0,0,0,801,10
s01,827,2,right,toward,1,0,0,0,0,0,0,0,499,3
s01,828,2,right,toward,1,0,0,0,0,0,0,0,802,9
s01,829,2,right,toward,1,0,0,0,0,0,0,0,1056,11
s01,830,2,left,toward,1,0,0,0,0,0,0,0,599,3
s01,831,2,right,away,1,0,0,0,0,0,0,0,435,9
s01,832,2,right,tooSmall,1,0,0,0,0,0,1,0,366,43
s01,833,2,right,tooSmall,1,0,0,0,0,0,1,0,608,2
s01,834,2,right,toward,1,0,0,0,0,0,0,0,735,1
s01,835,2,right,toward,1,0,0,0,0,0,0,0,441,14
s01,836,2,left,away,1,0,0,0,0,0,0,0,500,11
s01,837,2,left,toward,1,0,0,0,0,0,0,0,744,20
s01,838,2,left,toward,1,0,0,0,0,0,0,0,677,10
s01,839,2,left,away,1,0,0,0,0,0,0,0,759,14
s01,840,2,left,tooSmall,1,0,0,0,0,0,1,0,660,16
s01,841,2,left,noMS,1,0,0,0,0,0,0,0,348,4
s01,842,2,left,noMS,1,0,0,0,0,0,0,0,389,21
s01,843,2,left,away,1,0,0,0,0,0,0,0,575,19
s01,844,2,right,tooSmall,1,0,0,0,0,0,1,0,397,4
s01,845,2,left,tooSmall,1,0,0,0,0,0,1,0,637,18
s01,846,2,left,tooSmall,1,0,0,0,0,0,1,0,344,4
s01,847,2,left,tooSmall,1,0,0,0,0,0,1,0,1072,4
s01,848,2,left,away,1,0,0,0,0,0,0,0,485,1
s01,849,2,right,away,1,0,0,0,0,0,0,0,941,61
s01,850,2,left,toward,1,0,0,0,0,0,0,0,483,4
